Дата;Идентификатор;ИдентификаторЖалобыТендера;Статус жалобы;ДатаПодачиТребованияЖалобыТендера;Тип методу закупівлі;КодОргЖалобыТендера;ОрганизацияЖалобыТендера;Уровень жалобы;Классификация лота CPV2;СтатусТендера;IDOrganizator;СуммаТендера
29.12.2016;UA-2016-12-29-000377-c;UA-2016-12-29-000377-c.a1;Удовлетворено;11.01.2017 15:51:29;Відкриті торги;40199288;ТОВ СУЧАСНА ЛІКАРНЯ;На условия;33000000-0 Медичне обладнання, фармацевтична продукція та засоби особистої гігієни;complete;01990683;3401000
29.12.2016;UA-2016-12-29-000495-a;UA-2016-12-29-000495-a.a1;Удовлетворено;10.02.2017 18:04:34;Відкриті торги;37941143;"ТОВ ""ЮГСТАЛЬ""";На решение;"44000000-0 Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)";unsuccessful;40081263;1371816
29.12.2016;UA-2016-12-29-000045-b;UA-2016-12-29-000045-b.c1;Удовлетворено;15.02.2017 16:41:47;Відкриті торги із публікацією англ. мовою;36259618;ТОВ МАКСМЕД ІНТЕРНЕШНЛ;На решение;"31000000-6 Електротехнічне устаткування, апаратура, обладнання та матеріали; освітлювальне устаткування";complete;23226362;15230521
29.12.2016;UA-2016-12-29-001460-b;UA-2016-12-29-001460-b.c1;Удовлетворено;26.01.2017 15:50:22;Відкриті торги із публікацією англ. мовою;40199288;ТОВ СУЧАСНА ЛІКАРНЯ;На условия;33000000-0 Медичне обладнання, фармацевтична продукція та засоби особистої гігієни;complete;02004717;54851721.6
29.12.2016;UA-2016-12-29-001050-b;UA-2016-12-29-001050-b.a2;Удовлетворено;03.03.2017 15:02:17;Відкриті торги із публікацією англ. мовою;38314455;"ТОВ ""ІНЖИНІРИНГОВА КОМПАНІЯ ""АЕП""";На решение;71000000-8 Архітектурні, будівельні, інженерні та інспекційні послуги;cancelled;21313677;4583333.33
29.12.2016;UA-2016-12-29-001015-b;UA-2016-12-29-001015-b.b2;Не удовлетворено;09.02.2017 12:12:42;Відкриті торги із публікацією англ. мовою;13638750;кабельный завод;На решение;"31000000-6 Електротехнічне устаткування, апаратура, обладнання та матеріали; освітлювальне устаткування";complete;39389830;6600000
29.12.2016;UA-2016-12-29-000083-b;UA-2016-12-29-000083-b.a2;Удовлетворено;02.02.2017 22:11:13;Відкриті торги;39582451;ТОВ ТЕХОЙЛ РІТЕЙЛ;На решение;09000000-3 Нафтопродукти, паливо, електроенергія та інші джерела енергії;complete;34811465;3636000
29.12.2016;UA-2016-12-29-000388-a;UA-2016-12-29-000388-a.c4;Удовлетворено;13.02.2017 17:09:53;Відкриті торги;34292350;ТОВ Рембудтехнология;На решение;"44000000-0 Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)";cancelled;20915546;296280.42
29.12.2016;UA-2016-12-29-000476-b;UA-2016-12-29-000476-b.a1;Не удовлетворено;03.02.2017 13:17:03;Відкриті торги;23650137;ТОВ ЗОРЯНА;На решение;55000000-0 Готельні, ресторанні послуги та послуги з роздрібної торгівлі;complete;20214476;3044471.15
14.12.2016;UA-2016-12-14-001614-b;UA-2016-12-14-001614-b.a1;Удовлетворено;13.01.2017 15:49:12;Відкриті торги;2261711793;ФОП Карпік Володимир Володимирович;На решение;71000000-8 Архітектурні, будівельні, інженерні та інспекційні послуги;cancelled;03491398;247600
14.12.2016;UA-2016-12-14-000560-b;UA-2016-12-14-000560-b.a1;Удовлетворено;11.01.2017 16:01:02;Відкриті торги із публікацією англ. мовою;40199288;ТОВ СУЧАСНА ЛІКАРНЯ;На условия;33000000-0 Медичне обладнання, фармацевтична продукція та засоби особистої гігієни;unsuccessful;02000010;38674500
14.12.2016;UA-2016-12-14-001373-a;UA-2016-12-14-001373-a.a2;Не удовлетворено;10.02.2017 15:06:23;Відкриті торги;39215196;ТОВ Техноекотрейдінг;На решение;34000000-7 Транспортне обладнання та допоміжне приладдя до нього;complete;40081195;285834.2
14.12.2016;UA-2016-12-14-000362-a;UA-2016-12-14-000362-a.c2;Не удовлетворено;24.01.2017 15:51:22;Відкриті торги;20774790;ДП Західний Експертно-технічний центр Держпраці;На решение;71000000-8 Архітектурні, будівельні, інженерні та інспекційні послуги;complete;25560823;670000
14.12.2016;UA-2016-12-14-000326-c;UA-2016-12-14-000326-c.b1;Не удовлетворено;12.01.2017 10:38:22;Відкриті торги;39329352;ТОВ Вугільна компанія центр;На решение;09000000-3 Нафтопродукти, паливо, електроенергія та інші джерела енергії;complete;38474186;1752360
16.12.2016;UA-2016-12-16-002059-b;UA-2016-12-16-002059-b.a1;Не удовлетворено;17.02.2017 15:07:14;Відкриті торги із публікацією англ. мовою;32964061;"ТОВ ""СП ""Янікс""";На решение;34000000-7 Транспортне обладнання та допоміжне приладдя до нього;complete;38144140;18000000
16.12.2016;UA-2016-12-16-000652-a;UA-2016-12-16-000652-a.c2;Не удовлетворено;10.02.2017 17:35:31;Відкриті торги;30105738;"ТОВ ""МІК""";На решение;35000000-4 Охоронне, протипожежне, поліцейське та оборонне обладнання;complete;19355964;824813.5
16.12.2016;UA-2016-12-16-001872-b;UA-2016-12-16-001872-b.c1;Не удовлетворено;29.12.2016 16:14:08;Відкриті торги;35018734;"ТОВ ""РАДІАЛ-УКРАЇНА""";На условия;34000000-7 Транспортне обладнання та допоміжне приладдя до нього;unsuccessful;39013038;3000000
16.12.2016;UA-2016-12-16-001872-b;UA-2016-12-16-001872-b.b2;Удовлетворено;13.02.2017 14:51:13;Відкриті торги;34327481;"ІП ""АІС-ПОЛТАВА""";На решение;34000000-7 Транспортне обладнання та допоміжне приладдя до нього;unsuccessful;39013038;3000000
16.12.2016;UA-2016-12-16-001960-b;UA-2016-12-16-001960-b.c1;Не удовлетворено;29.12.2016 16:15:55;Відкриті торги;35018734;"ТОВ ""РАДІАЛ-УКРАЇНА""";На условия;34000000-7 Транспортне обладнання та допоміжне приладдя до нього;unsuccessful;02144766;3000000
16.12.2016;UA-2016-12-16-001960-b;UA-2016-12-16-001960-b.c2;Удовлетворено;10.02.2017 16:55:01;Відкриті торги;34327481;"ІП ""АІС-ПОЛТАВА""";На решение;34000000-7 Транспортне обладнання та допоміжне приладдя до нього;unsuccessful;02144766;3000000
16.12.2016;UA-2016-12-16-000956-a;UA-2016-12-16-000956-a.a1;Не удовлетворено;29.01.2017 18:29:16;Відкриті торги із публікацією англ. мовою;40665499;ТОВ Понтем.уа;На решение;55000000-0 Готельні, ресторанні послуги та послуги з роздрібної торгівлі;complete;02143910;11000000
16.12.2016;UA-2016-12-16-002022-b;UA-2016-12-16-002022-b.b2;Не удовлетворено;02.02.2017 13:00:32;Відкриті торги;33654331;"ООО ""АЛЬФАГАЗ""";На решение;71000000-8 Архітектурні, будівельні, інженерні та інспекційні послуги;complete;33126849;11145000
08.11.2016;UA-2016-11-08-000959-a;UA-2016-11-08-000959-a.c1;Удовлетворено;17.12.2016 16:20:32;Відкриті торги із публікацією англ. мовою;37468590;"ТОВ ""Будівельна компанія ""Дорлідер""";На решение;45000000-7 Будівельні роботи та поточний ремонт;complete;25449824;471000000
08.11.2016;UA-2016-11-08-000959-a;UA-2016-11-08-000959-a.a2;Удовлетворено;31.01.2017 23:51:59;Відкриті торги із публікацією англ. мовою;37468590;"ТОВ ""Будівельна компанія ""Дорлідер""";На решение;45000000-7 Будівельні роботи та поточний ремонт;complete;25449824;471000000
08.11.2016;UA-2016-11-08-000327-a;UA-2016-11-08-000327-a.c1;Не удовлетворено;18.11.2016 19:11:22;Відкриті торги;35018734;"ТОВ ""РАДІАЛ-УКРАЇНА""";На условия;34000000-7 Транспортне обладнання та допоміжне приладдя до нього;unsuccessful;02144559;1500000
